id,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
2077,25831,18,1,0,27,16710,8,6,1995,0,1,716,1716,956,1,1,2597123.5
2078,94695,91,1,0,77,27503,10,8,2000,1,1,1399,4511,755,0,8,9478421.2
2079,71362,26,1,1,70,69885,1,10,2007,0,1,9186,6396,494,1,6,7143972.7
2080,14871,80,1,0,96,98056,5,10,2006,1,0,9834,9249,875,0,9,1491001.6
2081,11169,38,1,0,37,89874,3,10,1997,0,1,749,8235,217,1,2,1112469.7
2082,6469,78,1,0,79,63514,4,7,2000,0,0,8498,4396,587,0,0,645862.1
2083,44317,25,0,0,18,97611,6,9,2007,1,1,7389,5612,356,1,9,4434233.7
2084,57552,18,1,1,99,6421,2,2,1993,0,1,5837,768,195,1,2,5759074.3
2085,35498,25,0,1,38,84229,6,7,1993,0,1,8266,8428,859,1,7,3561303.3
2086,16933,26,1,0,54,90052,1,7,1996,0,1,4151,4010,775,1,3,1694620.6
2087,19174,42,0,1,47,26276,4,2,1996,0,1,575,8214,192,1,4,1923170.6
2088,71350,75,1,1,38,71442,4,10,2007,0,1,8751,7765,631,0,0,7140522.7
2089,42179,18,1,0,16,99289,7,5,1999,1,0,793,209,825,1,4,4221359.9
2090,25251,26,1,1,60,56756,3,5,2015,0,1,5889,8839,526,0,8,2527049.5
2091,27725,37,1,1,25,49113,6,4,2008,0,0,9594,925,234,1,2,2784033.8
2092,48880,36,1,0,45,69267,4,6,2019,0,1,7249,6595,561,1,4,4896006.9
2093,29689,22,0,1,45,88234,2,3,2014,1,1,9198,8889,728,1,7,2973788.4
2094,47264,49,1,1,15,81934,10,10,1995,1,0,4966,3969,378,0,7,4732236.5
2095,98951,98,1,1,50,74206,2,5,2000,1,1,4786,7793,339,0,0,9905156.2
2096,44799,38,1,1,62,78405,2,4,2003,1,1,5217,4624,184,0,3,4489422.3
2097,3864,86,1,0,5,72801,10,1,2009,1,1,2526,4606,771,1,9,393085.9
2098,11512,95,0,1,67,89491,7,3,2000,0,0,4362,2823,650,0,6,1152954.2
2099,53749,69,1,0,84,9428,1,7,1997,0,1,9081,779,459,0,8,5381679.7
2100,32785,24,1,1,87,80361,10,7,2020,0,1,8524,8510,935,0,5,3284948.1
2101,94841,26,1,1,20,77285,5,2,1998,1,1,729,5244,126,1,9,9498026.8
2102,65413,92,0,1,13,26354,10,8,2014,0,0,3026,9643,574,0,4,6545051.4
2103,965,13,0,0,64,9662,5,4,2019,0,1,8498,9237,866,0,7,107936.9
2104,47870,16,0,1,82,9458,2,5,2018,1,0,5734,7438,933,1,8,4795565.8
2105,93192,39,0,1,75,64240,7,3,2014,0,1,3291,3834,240,0,5,9321511.4
2106,96478,98,0,0,70,73625,4,1,1993,1,0,9528,8181,760,0,9,9661311.3
2107,28956,100,0,1,35,39767,6,9,2000,0,1,84333,8777,655,0,1,2898953.1
2108,7643,92,1,0,80,12151,6,6,1999,1,0,3306,5601,657,0,5,765618.9
2109,44908,54,1,1,42,53689,6,4,2008,1,1,4986,4302,644,0,1,4500929.8
2110,33249,34,0,0,7,7632,9,8,2017,1,0,4116,6867,496,0,8,3327793.7
2111,55002,64,1,1,55,42991,2,3,2007,0,0,7159,8754,445,0,0,5510046.7
2112,34291,44,0,0,33,18973,2,9,2000,1,0,3258,4945,212,1,10,3434499.1
2113,68038,41,0,0,54,87120,3,6,10000,1,1,6537,6304,366,0,0,6807415.1
2114,1300,58,0,0,26,29130,10,3,2009,1,0,6427,6977,877,1,7,134967.9
2115,78038,9,1,1,100,74657,8,7,1994,1,1,3194,175,494,0,8,7809768.4
2116,97355,4,1,1,26,76516,8,1,2019,1,1,4829,9894,325,0,5,9743997.9
2117,22777,98,0,1,6,70278,2,8,1996,0,1,5358,6662,559,1,5,2282652.6
2118,86607,86,0,0,9,64490,10,3,2017,1,1,7678,1169,341,1,8,8669030.7
2119,25187,34,0,1,42,78424,5,9,2000,1,0,8482,2238,747,1,10,2520404.1
2120,27928,92,1,0,70,9172,9,1,1997,0,0,1226,1404,974,1,6,2804528.7
2121,80697,12,0,0,80,63734,10,1,2003,1,0,4837,4534,526,0,1,8078150.3
2122,25791,26,0,0,10,62542,5,6,2015,0,0,438,2634,540,0,1,2582155.5
2123,82736,21,1,0,7,64216,8,3,2007,0,1,823,937,412,0,4,8276711.7
2124,26952,19,1,1,12,78321,3,3,2006,0,0,9845,3333,969,0,2,2698982.6
2125,55324,80,0,0,46,14417,3,6,1994,1,1,9578,989,422,1,6,5535750.4
2126,12636,69,0,0,21,61735,7,6,2018,0,1,6976,7937,544,0,4,1267881.8
2127,6313,98,1,1,64,70436,8,1,2004,0,0,9834,3779,633,1,0,640633.4
2128,52370,22,1,1,54,92628,3,8,2017,0,1,8435,880,269,0,4,5245987.7
2129,62672,45,0,0,16,94677,10,10,2007,1,1,6052,4924,559,0,5,6272944.7
2130,49116,98,0,1,81,35323,2,5,2013,1,0,8088,4010,852,1,10,4923159.3
2131,48926,86,0,0,68,38319,5,7,1990,1,0,7969,9320,929,1,6,4896578.0
2132,36311,45,1,0,50,73576,2,2,2005,0,0,8171,919,801,1,9,3638456.5
2133,33608,77,1,0,18,73184,4,8,1998,0,0,7086,379,699,1,6,3365171.8
2134,19408,22,1,1,59,54408,6,1,2013,1,1,3034,4860,236,1,5,1953014.3
2135,21833,38,0,0,46,99400,8,6,1997,0,0,8498,9915,238,1,1,2185327.7
2136,93558,24,0,1,77,47825,5,6,2004,0,1,8115,3809,427,1,6,9366616.4
2137,83281,34,0,0,66,37437,8,6,2015,1,1,3583,5013,502,1,8,8332688.5
2138,63345,100,1,0,42,13015,5,1,2000,1,1,3687,5333,133,1,2,6337954.0
2139,78672,68,1,0,55,67604,6,1,1995,1,1,3026,9488,414,0,8,7877999.5
2140,79837,61,0,0,58,9646,3,3,2019,0,1,6484,4331,613,1,4,7991469.9
2141,69942,79,0,1,96,399,6,9,2000,0,0,8176,4075,468,0,3,7001142.1
2142,33643,26,1,0,54,49011,1,5,1994,0,0,6831,8537,697,1,8,3374768.4
2143,19801,9,1,0,35,135,9,7,2009,0,1,9340,4176,313,0,3,1986493.9
2144,47264,44,0,1,5,78063,3,3,1993,1,0,3714,4358,137,0,5,4737385.3
2145,38486,16,0,1,34,39940,7,9,2000,1,0,885,7414,867,1,9,3850352.1
2146,82835,41,0,0,69,21240,10,2,2020,1,0,824,7242,714,1,0,8291462.1
2147,45889,64,1,0,36,69223,5,3,2020,1,0,7761,6323,126,0,7,4593571.1
2148,20906,37,0,1,99,56167,5,2,2004,0,0,5838,3127,253,0,9,2092028.4
2149,46421,81,1,0,86,14423,8,8,2011,1,1,2500,6303,405,1,3,4646143.1
2150,15517,26,0,1,41,84000,9,2,2000,1,0,6964,8157,377,1,4,1554406.1
2151,43759,47,0,1,50,67715,8,9,1999,1,1,3232,8396,136,1,10,4384655.9
2152,733,84,1,1,1,84479,9,9,1995,1,0,6845,2578,846,1,0,81336.5
2153,75549,6,1,1,46,9963,10,3,2005,0,0,2265,7117,458,0,8,7562030.5
2154,94293,19,1,1,30,25206,9,3,2014,1,1,3478,9291,120,1,4,9434658.4
2155,49399,89,1,1,62,32412,10,8,2000,1,1,4254,2912,192,0,0,4950254.1
2156,42810,8,0,1,5,64287,8,4,1996,1,1,3678,4924,783,0,4,4288800.6
2157,34308,84,0,0,17,69223,9,6,2019,0,1,16,2053,140,1,6,3440386.9
2158,5988,38,1,0,8,3545,5,8,2009,1,0,8381,1034,626,1,1,606466.9
2159,6912,47,0,1,55,24554,4,7,2016,1,1,9194,2376,205,0,4,691629.6
2160,59899,89,0,0,86,77840,5,1,2018,1,1,4727,1085,883,1,0,5994256.8
2161,70820,38,1,0,47,23294,7,7,2006,0,1,4346,8991,419,0,7,7093917.6
2162,5886,88,1,0,28,49622,1,8,2000,1,0,774,879,199,0,8,594670.1
2163,2850,41,1,1,42,57085,7,1,2000,0,0,1797,5724,643,1,0,290875.2
2164,39897,54,1,1,55,34756,6,4,2019,1,0,8798,5155,822,1,2,3998497.9
2165,73666,25,1,0,49,85745,1,9,2006,0,0,7788,2264,307,0,4,7369418.6
2166,72599,79,1,0,42,72627,6,6,2017,0,0,6242,699,674,1,0,7262443.7
2167,65822,70,1,0,85,85337,10,2,2006,0,0,7055,8714,725,1,5,6585590.6
2168,89089,8,1,1,8,15443,3,5,2007,0,0,4484,1562,309,0,4,8914578.7
2169,59437,69,1,0,54,71233,3,8,2014,1,0,7714,3122,512,1,9,5952617.4
2170,20110,22,1,1,13,7233,8,2,2005,1,1,4434,4667,871,0,6,2021327.5
2171,86008,38,1,0,51,96923,1,2,2015,0,0,6738,9728,271,1,0,8609323.5
2172,98678,17,1,1,36,87265,3,2,2003,1,1,4770,7737,533,0,5,9873512.3
2173,90832,45,0,0,64,49697,3,10,2010,1,1,793,2790,697,0,7,9088841.1
2174,55045,70,0,0,55,98754,7,7,2004,0,1,8179,4527,754,1,9,5511210.4
2175,9008,38,1,0,49,87315,4,10,2019,0,1,5453,1436,770,0,2,907736.9
2176,4680,8,0,0,69,99209,10,7,2000,1,0,7438,9621,876,0,5,472741.0
2177,96195,69,0,1,76,16288,8,9,2018,0,1,9907,2658,801,0,3,9626665.8
2178,15299,5,1,0,49,44649,4,5,2000,0,1,7936,7986,434,1,4,1542950.0
2179,70681,26,1,0,69,23007,5,8,1994,0,0,7626,2237,404,1,3,7069493.4
2180,51474,6,0,1,87,99363,3,1,2000,1,0,2318,2630,539,1,6,5157614.0
2181,78852,10,1,0,50,94361,9,5,2009,0,0,2637,5054,469,1,3,7896437.9
2182,27565,49,0,1,87,58299,9,2,1999,1,0,8498,3381,726,1,8,2760622.9
2183,64245,95,1,0,81,22243,5,3,2000,1,0,3306,7550,309,1,0,6430465.2
2184,21600,6,1,1,54,68679,6,4,2000,0,0,9136,9816,571,0,6,2166421.0
2185,62757,100,0,0,68,74263,3,5,2006,0,0,8673,5381,905,1,4,6281435.6
2186,28435,56,0,0,35,69908,8,9,1998,0,0,7262,4753,501,0,8,2845599.8
2187,48794,64,1,1,40,88751,4,8,2014,0,1,3429,2586,123,1,8,4883814.1
2188,88554,45,1,0,42,60887,3,3,2000,0,0,437,2661,850,0,10,8859758.0
2189,84387,58,1,1,84,93839,8,4,2007,1,0,3884,1979,369,1,5,8444076.7
2190,54563,76,0,0,81,28865,8,2,2000,1,1,9738,899,313,0,2,5458840.2
2191,43247,8,0,0,41,7804,2,8,2019,0,0,7773,6690,854,0,8,4326266.9
2192,7923,17,1,1,64,64941,2,5,1993,0,1,8834,478,690,1,9,799303.1
2193,27681,26,1,0,78,76616,3,5,1996,0,0,1642,1391,146,0,7,2779327.6
2194,78916,18,1,0,17,94304,7,5,2009,0,0,7306,6910,242,1,7,7897498.9
2195,15670,26,0,1,24,24751,9,6,2007,0,1,7265,4896,807,0,4,1572432.7
2196,38860,16,0,0,78,84295,3,4,2000,1,1,4829,8637,594,0,5,3894132.1
2197,12865,5,1,1,69,35225,6,3,2000,1,0,6223,7106,123,0,8,1294048.0
2198,43579,5,1,0,5,26217,2,10,2019,0,1,5589,8661,880,1,2,4361420.9
2199,82377,55,1,1,67,27107,10,4,2004,1,1,4398,4910,807,0,5,8241348.4
2200,38701,48,0,0,33,97969,4,9,1994,1,1,1256,7146,254,0,5,3872401.4
2201,525,88,1,1,33,83668,10,1,1994,1,0,4979,81,241,0,10,56225.4
2202,35652,32,0,0,35,75768,4,9,1996,1,1,8138,4915,294,1,7,3569151.6
2203,15385,74,1,1,74,32493,6,3,2013,0,0,1741,3969,697,0,0,1548993.3
2204,6071,21,1,1,88,50312,9,3,2003,0,1,4689,3066,682,1,10,612471.3
2205,40115,49,0,1,15,68294,3,9,2003,1,0,1749,1749,536,1,3,4015695.3
2206,20771,46,0,1,35,78438,8,1,2019,0,0,9349,3872,642,1,4,2083710.9
2207,8746,6,1,1,35,28605,2,9,2008,1,1,2741,5018,911,1,2,880925.8
2208,55558,76,1,1,9,58350,4,7,2020,1,0,4111,6469,347,0,8,5564448.0
2209,464,77,0,1,25,2735,9,3,2006,1,1,5338,1034,976,0,2,52352.6
2210,88671,74,0,1,45,38853,4,5,1997,0,0,526,7776,776,0,10,8871592.7
2211,32185,13,0,1,14,27952,10,9,2008,0,0,959,7709,666,0,7,3221329.8
2212,92329,61,1,0,70,88155,7,6,2004,0,0,3534,6566,926,0,3,9242250.4
2213,47783,37,1,0,50,3769,3,10,1994,0,0,7781,5831,473,0,1,4786040.4
2214,25362,76,1,1,34,21433,10,6,1995,1,0,5359,8172,261,0,4,2545732.5
2215,4865,11,0,1,8,3642,5,5,1999,0,1,9385,4902,884,0,8,491173.9
2216,63297,84,1,1,74,73116,7,9,2015,1,0,1292,6336,230,0,0,6335162.1
2217,83238,46,1,1,54,39271,9,10,2006,0,1,2576,4343,658,1,10,8334828.6
2218,15734,32,0,1,75,42674,2,2,2003,0,1,2534,9093,401,1,5,1579608.3
2219,84503,42,0,1,56,93653,1,5,2004,1,1,9156,8678,359,0,7,8455991.4
2220,49806,2,0,1,95,98750,5,8,2000,0,1,9888,6127,883,1,1,4983577.1
2221,67555,85,0,0,16,52557,8,3,2018,1,1,4966,48,954,1,2,6758958.8
2222,4306,86,1,1,33,31180,6,8,1999,1,0,6596,1045,1000,0,6,440424.9
2223,13314,75,0,1,25,18296,3,9,2015,0,1,5988,526,675,1,8,1340591.5
2224,52689,26,1,1,8,97265,6,5,2003,1,0,7795,4322,412,0,7,5273689.3
2225,84254,5,0,1,95,34428,3,8,2000,0,1,2670,9952,692,1,9,8436781.0
2226,24393,18,1,1,78,62211,1,8,2019,1,0,9171,8165,971,0,8,2449464.9
2227,35828,5,0,1,80,49057,10,2,1998,1,1,4281,4609,514,0,9,3583375.8
2228,11617,86,1,1,39,40696,3,4,2006,0,1,5259,3215,983,0,3,1171852.6
2229,13414,16,1,0,50,12451,6,5,2014,0,0,5473,1292,727,1,8,1350225.4
2230,42113,58,0,1,41,78322,5,3,2018,1,1,4653,8013,122,0,2,4217469.8
2231,35423,44,0,1,25,35422,6,4,2019,0,1,3132,6513,361,0,6,3547246.9
2232,15815,38,1,0,7,46271,2,5,2019,1,1,4261,5252,123,0,10,1585031.9
2233,51308,85,1,0,38,24703,3,2,2018,1,1,8171,7839,109,1,5,5134188.8
2234,43789,35,1,1,1,76720,8,9,2007,1,0,2146,9579,709,0,8,4383378.7
2235,22663,99,0,0,47,84208,8,1,1998,0,0,4829,5242,293,0,10,2271081.8
2236,12700,26,0,1,39,97775,3,7,1994,1,1,5359,6867,436,1,2,1279169.4
2237,19907,35,0,0,66,40408,6,10,2000,0,1,4618,6388,427,1,3,1996937.0
2238,23378,38,1,1,17,10015,2,1,1996,0,1,4233,3294,279,0,4,2344668.6
2239,1933,52,1,0,41,77263,6,5,2000,1,0,8643,6783,614,0,10,194307.1
2240,26952,26,1,0,58,79570,4,4,2006,1,0,4332,3509,475,0,4,2698982.6
2241,94361,76,1,1,38,57853,6,9,2020,1,0,2326,7459,681,0,6,9442418.0
2242,21122,86,0,0,50,61565,4,6,2016,0,1,8279,2847,233,1,2,2113297.6
2243,88174,23,0,0,84,36778,6,1,1994,1,0,7601,3786,215,1,6,8824737.4
2244,50148,8,0,1,80,83534,8,9,2019,1,1,6433,3538,438,1,3,5027305.9
2245,76654,11,0,1,34,66294,6,7,2000,0,1,2276,561,241,1,1,7667673.2
2246,85795,94,1,0,59,15169,8,3,2019,0,0,3829,3538,184,0,2,8585311.9
2247,475,33,1,1,17,37462,5,2,2009,0,0,6445,9409,547,0,2,51031.9
2248,61867,18,0,1,13,23295,7,3,2006,1,0,7572,2076,418,1,0,6190959.6
2249,5279,65,0,0,52,23351,8,2,2000,0,1,4893,4968,416,0,9,536296.1
2250,91703,50,1,0,32,25232,1,9,2008,0,0,4522,6864,528,0,2,9173404.8
2251,88548,91,1,0,92,34686,2,3,2000,1,0,3497,8276,655,0,6,8861525.2
2252,98551,88,1,1,94,24112,2,6,2000,0,1,1830,206,890,0,10,9860229.2
2253,64937,49,0,1,38,91913,5,7,2006,0,0,8758,968,727,1,10,6498696.6
2254,31651,8,0,0,80,95838,6,8,2000,0,1,7702,9093,635,1,2,3166991.2
2255,20683,56,0,0,83,3841,2,3,1995,1,0,761,8728,627,1,1,2076684.5
2256,25316,85,0,1,37,78342,3,5,1999,0,0,6382,9058,265,1,6,2535882.9
2257,94018,60,1,0,78,20331,4,4,2004,1,1,1741,6752,668,0,10,9414111.4
2258,4794,36,1,0,49,35371,6,4,1998,0,1,9845,1546,366,1,8,484773.8
2259,33296,76,0,0,62,56356,10,9,1998,0,1,8053,8143,746,1,2,3335730.8
2260,72871,100,0,1,55,64557,6,4,2008,1,0,8174,7281,727,0,7,7292041.8
2261,90925,22,0,1,48,75398,5,3,2007,0,0,8,784,536,1,4,9094635.7
2262,24537,69,0,0,37,12032,4,7,1994,0,1,9373,1422,146,0,8,2455081.4
2263,14993,85,0,0,100,58635,8,6,2000,1,0,783,9245,697,1,5,1501072.0
2264,35863,42,0,1,39,42512,7,5,2021,0,0,9907,4409,696,1,4,3591772.1
2265,22482,99,1,0,8,71913,9,8,1997,0,1,3351,8594,278,0,8,2256703.7
2266,54627,76,0,0,68,2634,4,6,2013,0,0,3573,880,822,0,3,5468021.3
2267,77339,68,0,1,86,73010,10,7,2000,1,0,2473,270,274,1,3,7743358.1
2268,98644,15,1,1,15,27212,2,10,2000,0,0,3741,3283,254,1,9,9865826.2
2269,36131,12,0,0,8,78812,8,8,2001,0,0,8251,6606,177,0,0,3620939.1
2270,62757,18,0,1,32,85172,5,8,2006,0,0,5073,5404,309,0,5,6281435.6
2271,69893,38,0,1,37,57837,8,4,2017,0,0,8944,2448,414,0,5,6991116.7
2272,76178,16,1,1,3,19128,2,1,2000,0,1,3600,2218,413,0,2,7625167.2
2273,23558,26,1,1,34,26003,8,7,1996,0,0,748,4915,346,1,2,2359810.6
2274,96708,25,0,1,64,63806,8,8,2009,1,0,8348,9737,402,1,8,9677130.9
2275,3534,5,1,0,15,70985,4,10,2003,0,1,4103,3918,991,0,0,359850.3
2276,42810,81,0,1,14,89122,7,10,1996,0,1,5264,8647,301,1,1,4288800.6
2277,45066,89,0,0,84,32439,8,3,2013,1,0,8744,3628,123,1,8,4508367.3
2278,91559,18,1,0,34,87517,3,5,2007,1,0,3244,5487,195,1,6,9161130.7
2279,9750,85,0,1,95,80975,8,5,1999,1,1,9739,9146,831,1,7,982119.9
2280,76231,13,0,1,35,67427,3,8,2016,1,1,2868,3955,254,1,10,7630312.6
2281,51744,83,0,1,37,30135,5,4,1997,1,1,8778,4615,464,1,2,5181732.7
2282,51383,80,0,1,30,49642,2,3,2016,0,1,5168,9129,833,0,7,5146945.6
2283,42688,79,0,1,7,14675,3,9,2000,1,0,7754,3533,829,1,8,4280627.1
2284,37582,19,1,0,15,79223,6,10,2009,1,1,1786,6512,515,1,7,3769640.9
2285,8400,45,0,1,25,83839,4,10,2008,0,0,7951,4979,999,1,7,855584.8
2286,26923,100,0,0,18,85918,3,1,2004,0,0,9174,9484,959,0,3,2698265.4
2287,18316,5,0,0,2,66187,10,10,1993,0,1,5479,2070,708,1,0,1832673.1
2288,7685,42,0,1,52,42146,4,9,1994,1,0,9582,4920,406,1,4,775942.4
2289,41161,49,0,1,9,80868,8,8,1996,1,1,9631,3281,377,1,8,4119394.6
2290,40345,6,0,1,44,61726,3,1,2000,0,0,2171,313,675,0,8,4037269.1
2291,71171,11,1,1,74,91559,5,5,2020,0,1,3879,254,545,1,5,7127415.1
2292,35307,78,0,1,7,11119,7,8,2000,1,1,4836,828,846,0,8,3534202.0
2293,28795,63,0,1,1,54969,6,5,2009,0,1,2429,956,749,0,0,2888047.9
2294,60299,97,0,1,37,50312,9,5,2014,1,1,5258,305,397,1,7,6035836.4
2295,43524,86,0,0,19,1629,5,6,1993,0,1,4173,1163,414,0,8,4354494.3
2296,40884,58,0,0,43,21208,1,3,2000,0,1,827,5977,562,0,2,4100865.1
2297,98689,56,0,1,75,95076,1,4,2009,0,1,2235,4154,712,0,8,9874062.9
2298,67510,36,1,0,55,68952,4,7,2014,0,1,7249,3742,313,0,10,6758961.4
2299,19572,86,0,0,28,59407,9,4,2017,0,1,8779,3283,719,1,8,1969866.7
2300,16284,5,1,1,35,40880,10,8,2019,1,0,6225,401,505,1,8,1638521.9
2301,15385,58,0,1,76,3711,5,4,2013,1,0,9584,4028,327,1,0,1548993.3
2302,65797,89,0,0,3,23446,6,3,2000,0,1,3062,3046,957,1,0,6584708.2
2303,78960,58,0,1,76,73321,4,5,2015,0,0,7843,5012,767,1,0,7900996.5
2304,30138,11,1,0,69,64233,5,5,2015,0,1,7908,271,429,0,3,3018674.5
2305,78613,51,0,0,33,38319,10,9,1996,0,0,431,3106,901,1,5,7863369.6
2306,9433,8,1,0,25,11282,9,2,2015,1,0,3132,8299,198,0,3,944025.5
2307,54765,22,0,0,13,69635,6,2,2013,0,0,5651,9711,212,0,4,5478329.3
2308,77128,99,0,0,36,93960,6,1,1998,0,0,8493,431,854,0,4,7721041.8
2309,2609,61,0,0,75,32960,1,4,2000,1,0,7245,8390,134,0,7,270146.2
2310,16669,35,0,1,64,99289,3,10,2007,0,1,1354,8033,145,1,9,1676719.7
2311,812,86,1,0,42,40968,6,3,2000,1,0,3523,5121,214,1,2,81775.1
2312,35082,8,1,1,54,6235,2,6,2000,1,0,6676,4838,424,0,8,3516840.0
2313,48875,95,0,1,35,73903,5,2,2019,1,0,9089,150,973,0,2,4892360.9
2314,10821,25,0,1,37,6506,1,7,2018,0,0,2997,6342,343,1,7,1086242.8
2315,11620,34,0,0,37,28105,1,8,2000,1,0,9313,6653,185,0,10,1169300.2
2316,61543,13,0,0,42,38270,3,1,2017,1,1,4788,583,582,0,8,6158002.7
2317,49617,56,0,0,50,86885,6,5,2016,0,1,3354,6019,327,0,3,4963740.6
2318,6600,58,0,0,52,26170,4,7,1994,0,1,8522,1185,519,0,8,667067.4
2319,46131,38,1,0,29,83019,9,9,2005,0,1,6427,7844,249,0,7,4619824.5
2320,47312,47,0,1,7,17524,7,4,2000,1,0,2161,1181,502,1,10,4736992.2
2321,33550,10,1,0,65,72430,3,9,1999,1,1,7748,9171,949,1,4,3366345.9
2322,64514,78,0,1,5,50694,5,7,2018,0,1,8365,7431,446,1,5,6458929.8
2323,99913,19,1,0,85,94376,4,5,2014,0,1,5166,9058,626,1,10,9998090.4
2324,94311,69,0,1,19,7876,7,8,2007,1,1,512,8053,898,0,1,9439790.7
2325,10727,38,1,1,38,94507,7,5,1995,1,0,6434,7338,802,1,3,1077355.5
2326,29570,47,0,1,18,52085,4,2,2011,0,0,7584,4915,264,0,8,2962411.1
2327,4885,82,0,0,56,50579,6,8,1993,0,1,7229,8056,776,1,4,493693.3
2328,54907,87,1,1,70,87438,6,3,2003,1,0,8889,7710,806,0,7,5495099.3
2329,95800,35,1,1,78,50808,7,3,1995,0,1,5285,5177,314,1,6,9591195.0
2330,50556,27,0,0,41,42044,5,9,2021,0,0,5586,4398,873,0,3,5061327.1
2331,10540,6,0,0,34,13999,6,2,1998,1,0,1905,1546,847,1,5,1059468.8
2332,17392,89,0,1,84,78155,8,7,2000,0,0,5440,5441,369,0,8,1745197.1
2333,29798,73,0,0,39,60178,5,4,2015,0,1,9731,9057,577,1,3,2981776.5
2334,90068,50,1,0,86,87265,8,2,2009,0,0,9526,8349,895,0,9,9013793.9
2335,81401,68,1,0,95,87149,6,6,2020,0,0,626,7273,170,1,8,8149175.1
2336,1666,19,0,0,5,72996,7,1,2015,1,0,1328,8164,811,0,5,169944.5
2337,152,70,1,0,80,27310,5,3,2000,0,1,5211,6653,223,1,10,22160.2
2338,23759,33,0,0,35,5166,7,8,1996,0,0,4770,8477,428,0,4,2380283.6
2339,76326,44,0,1,55,42626,2,8,2004,0,0,8333,2048,226,0,4,7635872.4
2340,95780,24,0,1,38,76197,1,2,2003,1,1,7301,1674,690,1,1,9586445.3
2341,24064,80,1,0,50,70418,7,5,2005,1,1,7795,9127,797,0,0,2414680.5
2342,41998,9,1,1,4,77089,5,6,2000,0,0,782,6148,929,0,0,4203344.0
2343,7658,19,0,0,54,75314,1,7,1996,1,1,3701,1626,402,1,10,767255.6
2344,52649,100,0,0,34,71982,8,6,2004,1,0,3164,3493,129,0,3,5272349.4
2345,229,37,1,1,52,75139,2,7,2014,1,0,1717,999,805,0,4,27438.4
2346,94471,44,1,1,26,78948,5,5,2020,0,0,8113,816,408,1,1,9454072.1
2347,50472,61,0,0,74,52092,10,7,2020,0,1,5171,5162,125,1,4,5055489.1
2348,42065,49,0,0,4,19479,9,2,2000,1,0,3114,1905,691,1,10,4210618.1
2349,16490,41,1,1,60,17165,6,3,1994,1,0,7991,1880,468,1,2,1659834.4
2350,26592,72,1,0,54,43210,9,9,2000,1,0,2146,9662,243,1,9,2667272.2
2351,98843,69,1,0,81,17773,10,7,2006,0,1,679,6295,682,1,2,9888362.6
2352,91618,38,1,0,10,70160,8,4,2003,0,1,70,7689,161,1,1,9166381.3
2353,55209,98,0,0,84,78549,3,8,2006,1,1,4645,7766,984,0,6,5532468.6
2354,93450,68,1,1,44,16401,4,1,2020,0,0,782,6127,876,0,7,9350673.1
2355,44317,61,1,1,100,97590,9,7,2019,0,0,8790,6306,408,0,8,4434371.9
2356,89,35,1,1,72,9662,3,4,1995,0,0,2261,4753,455,0,2,10313.5
2357,5540,81,0,1,73,28124,4,5,1995,1,0,5275,4450,905,1,2,559407.5
2358,16174,49,1,1,49,28810,2,6,2000,1,1,2675,172,936,1,10,1632405.0
2359,85795,94,0,0,59,15269,2,5,2019,0,1,2275,2548,602,0,9,8585311.9
2360,15731,64,0,1,17,1906,5,5,2003,0,0,1665,5762,929,1,3,1582940.3
2361,48577,20,0,1,41,68445,10,2,2017,0,1,2025,2478,596,0,3,4862984.7
2362,81448,84,1,1,24,71414,4,9,1996,0,0,4949,1077,368,0,10,8146243.6
2363,50678,94,1,0,24,85646,8,10,2000,1,0,8821,9308,631,1,10,5071621.2
2364,12865,4,0,0,5,66937,4,6,2000,0,1,7862,3329,675,1,7,1288172.0
2365,56093,87,1,0,41,41723,2,6,2008,1,0,5293,779,555,0,3,5619471.8
2366,26614,60,1,0,67,88129,8,5,1998,0,1,1140,4798,814,0,4,2673620.8
2367,4803,47,1,0,80,71019,2,9,2006,0,0,5586,786,876,1,3,485590.6
2368,10380,22,0,0,39,73330,10,5,2000,0,1,7932,4500,594,1,2,1049793.1
2369,4768,41,1,1,5,40190,8,3,2016,0,0,575,206,930,0,7,483681.6
2370,45524,26,0,0,14,78354,9,9,1993,0,1,927,768,226,1,5,4557896.3
2371,28452,46,0,0,67,7742,5,10,2007,0,1,4152,898,867,0,5,2849892.7
2372,62570,56,1,1,35,58166,6,1,2003,0,1,2676,588,882,1,9,6261216.3
2373,23841,6,0,1,51,72970,1,3,2017,1,1,561,6047,624,1,8,2394379.7
2374,23336,50,0,1,38,5799,3,8,2018,1,1,4460,571,590,1,4,2336967.8
2375,53359,28,1,0,16,78275,6,8,2018,0,0,6156,8156,341,0,6,5340229.8
2376,77280,47,0,0,35,97548,5,6,2009,1,1,8839,152,444,1,1,7734154.9
2377,5468,73,0,1,98,718,9,6,2000,1,1,9497,796,110,1,8,553320.2
2378,55840,86,0,0,65,5879,10,4,1995,0,1,5416,8326,214,0,3,5588693.5
2379,22714,35,0,0,18,99772,2,3,2009,1,1,8181,5628,423,1,6,2276626.9
2380,812,41,0,1,85,29406,8,2,2000,0,1,2492,787,650,0,4,81775.1
2381,22714,19,0,0,27,2515,4,1,2009,0,1,5615,4913,853,1,7,2276626.9
